,isactive_engaged,isactive_interested,isactive_subscribed,patient_id,greater1
7395,1,1,0,39829.0,1.0
365,0,1,0,4673.0,1.0
1950,0,1,0,11221.0,1.0
8858,1,1,0,47315.0,1.0
4327,0,1,0,24604.0,1.0
10169,0,0,0,55003.0,1.0
147,1,1,1,3579.0,1.0
1668,1,1,1,9949.0,1.0
3088,0,0,0,17681.0,1.0
9014,0,0,0,48314.0,1.0
7650,0,1,0,41208.0,1.0
407,0,0,0,4817.0,1.0
9764,0,0,0,52274.0,1.0
7788,1,1,0,42052.0,1.0
3456,1,1,1,19780.0,1.0
6186,1,1,0,32599.0,1.0
4182,1,1,0,23915.0,1.0
3576,0,0,0,20394.0,1.0
3271,0,0,0,18913.0,1.0
4940,0,0,0,27412.0,0.0
1031,0,0,0,7340.0,1.0
2148,1,1,0,12439.0,1.0
6230,1,1,1,32823.0,1.0
6592,1,1,0,34925.0,1.0
9077,1,1,1,48602.0,1.0
9994,0,0,0,53774.0,1.0
6724,0,0,0,35699.0,1.0
8266,0,0,0,44542.0,1.0
8278,0,0,0,44608.0,1.0
855,1,1,1,6619.0,1.0
3926,0,0,0,22281.0,1.0
8710,0,0,0,46608.0,1.0
8080,1,1,0,43554.0,1.0
78,0,0,0,2343.0,0.0
7088,1,1,1,38066.0,1.0
2247,0,0,0,13345.0,1.0
8419,0,0,0,45243.0,1.0
4026,0,1,0,22873.0,1.0
10134,0,0,0,54750.0,1.0
9751,0,1,0,52237.0,1.0
9470,0,0,0,50608.0,1.0
714,1,1,1,6151.0,1.0
7451,0,0,0,40239.0,1.0
788,1,1,1,6396.0,1.0
2279,1,1,0,13675.0,1.0
8123,0,0,0,43766.0,1.0
3897,0,1,0,22096.0,1.0
7177,0,0,0,38501.0,1.0
9631,0,1,0,51601.0,1.0
3631,1,1,1,20691.0,1.0
8790,0,1,0,46944.0,1.0
6272,0,1,0,33165.0,1.0
392,1,1,0,4766.0,1.0
3191,0,1,0,18398.0,1.0
16,0,0,0,1533.0,0.0
4200,0,1,0,24000.0,1.0
2672,1,1,0,15906.0,1.0
6164,0,0,0,32392.0,1.0
3493,1,1,0,19953.0,1.0
7394,0,0,0,39828.0,1.0
4839,0,0,0,26972.0,1.0
593,0,1,0,5722.0,1.0
9488,0,1,0,50731.0,1.0
5827,0,0,0,30461.0,1.0
7961,1,1,0,43030.0,1.0
5887,0,0,0,30942.0,1.0
2355,0,0,0,14237.0,1.0
6036,0,1,0,31736.0,1.0
4798,1,1,1,26850.0,1.0
8812,0,0,0,47074.0,1.0
4592,0,1,0,26072.0,1.0
163,1,1,1,3747.0,1.0
9436,0,0,0,50487.0,1.0
9611,1,1,0,51511.0,1.0
9960,0,0,0,53536.0,1.0
7380,0,0,0,39788.0,1.0
6356,0,1,0,33688.0,1.0
5542,0,0,0,29267.0,1.0
6007,0,0,0,31568.0,1.0
7993,0,0,0,43201.0,0.0
7638,0,0,0,41193.0,1.0
6793,0,0,0,36103.0,1.0
7758,1,1,0,41788.0,1.0
4837,0,0,0,26970.0,1.0
2293,1,1,1,13867.0,1.0
6548,0,1,0,34749.0,1.0
7898,0,1,0,42645.0,1.0
4481,0,1,0,25418.0,1.0
3716,0,0,0,21102.0,1.0
6140,1,1,0,32311.0,1.0
1549,1,1,1,9408.0,1.0
2044,0,0,0,11673.0,1.0
767,1,1,1,6283.0,1.0
5693,0,0,0,29881.0,1.0
7870,0,0,0,42470.0,1.0
7857,0,0,0,42421.0,1.0
3302,0,0,0,19012.0,1.0
4517,1,1,0,25680.0,1.0
9251,1,1,1,49533.0,1.0
3292,1,1,0,18985.0,1.0
1403,0,0,0,8670.0,0.0
1382,1,1,1,8564.0,1.0
6928,1,1,1,36894.0,1.0
5671,0,0,0,29833.0,1.0
1638,0,1,0,9816.0,1.0
6907,1,1,0,36844.0,1.0
6406,0,0,0,33963.0,0.0
1179,0,0,0,7790.0,1.0
5448,1,1,0,29032.0,1.0
5078,0,0,0,27860.0,1.0
5175,0,0,0,28183.0,0.0
689,0,1,0,6095.0,1.0
9022,0,1,0,48373.0,1.0
6525,0,0,0,34642.0,1.0
10005,0,0,0,53844.0,0.0
6488,0,0,0,34473.0,1.0
7154,0,0,0,38412.0,0.0
8581,1,1,0,46038.0,1.0
6610,1,1,1,35058.0,1.0
8732,0,1,0,46679.0,1.0
4349,0,1,0,24697.0,1.0
1884,0,0,0,10862.0,0.0
8806,0,0,0,47047.0,1.0
2494,0,0,0,15009.0,1.0
5947,0,1,0,31274.0,1.0
3036,1,1,0,17370.0,1.0
5777,0,1,0,30218.0,1.0
845,0,0,0,6560.0,1.0
7967,1,1,1,43067.0,1.0
8644,0,0,0,46262.0,1.0
7340,0,0,0,39529.0,1.0
9180,1,1,0,49046.0,1.0
8446,0,0,0,45369.0,1.0
7137,1,1,1,38370.0,1.0
2964,0,0,0,17128.0,1.0
2529,0,0,0,15177.0,1.0
5772,1,1,0,30163.0,1.0
1048,1,1,0,7412.0,1.0
7045,0,1,0,37765.0,1.0
1960,1,1,0,11289.0,1.0
2530,1,1,0,15180.0,1.0
4917,0,0,0,27295.0,0.0
5901,0,1,0,30982.0,1.0
8286,1,1,0,44644.0,1.0
4259,0,0,0,24248.0,1.0
5656,0,0,0,29807.0,1.0
6097,0,0,0,32012.0,1.0
5907,0,1,0,30998.0,1.0
7373,1,1,1,39760.0,1.0
2978,1,1,0,17162.0,1.0
9031,0,0,0,48392.0,0.0
9476,1,1,0,50623.0,1.0
6721,0,1,0,35665.0,1.0
7842,0,1,0,42309.0,1.0
8264,0,0,0,44524.0,1.0
8933,1,1,0,47832.0,1.0
3138,1,1,0,18003.0,1.0
10118,0,0,0,54640.0,0.0
1826,0,0,0,10532.0,0.0
5548,0,0,0,29282.0,1.0
560,1,1,1,5517.0,1.0
8975,0,0,0,47992.0,1.0
5435,0,0,0,29005.0,1.0
4437,1,1,1,25199.0,1.0
1442,0,0,0,8905.0,1.0
4406,0,0,0,24963.0,1.0
9713,0,0,0,52045.0,1.0
1689,0,1,0,10011.0,1.0
10051,0,1,0,54260.0,1.0
9166,0,1,0,48969.0,1.0
5962,1,1,0,31379.0,1.0
2496,0,0,0,15012.0,1.0
8355,1,1,0,44915.0,1.0
340,1,1,1,4595.0,1.0
2408,0,0,0,14607.0,1.0
8515,0,0,0,45717.0,1.0
5782,1,1,1,30243.0,1.0
4576,0,0,0,25991.0,1.0
3725,0,0,0,21188.0,1.0
2785,1,1,1,16387.0,1.0
1012,0,0,0,7275.0,1.0
5280,1,1,1,28501.0,1.0
4895,1,1,0,27171.0,1.0
7121,0,0,0,38258.0,1.0
6549,0,0,0,34757.0,1.0
4037,0,0,0,22974.0,1.0
148,1,1,1,3585.0,1.0
285,1,1,0,4331.0,1.0
9832,0,0,0,52642.0,1.0
8897,0,0,0,47638.0,1.0
6770,1,1,1,35991.0,1.0
4443,1,1,0,25224.0,1.0
7446,1,1,1,40205.0,1.0
236,0,0,0,4108.0,
9765,0,0,0,52285.0,1.0
7123,0,1,0,38264.0,1.0
8513,0,0,0,45709.0,1.0
3083,1,1,0,17664.0,1.0
632,0,0,0,5917.0,1.0
6813,1,1,1,36201.0,1.0
2493,0,0,0,15001.0,1.0
2665,1,1,0,15826.0,1.0
8654,0,0,0,46300.0,0.0
8582,0,0,0,46047.0,1.0
8631,0,0,0,46240.0,1.0
4211,0,1,0,24065.0,1.0
3874,1,1,0,22018.0,1.0
2817,1,1,1,16506.0,1.0
8424,0,1,0,45256.0,1.0
9999,0,0,0,53825.0,1.0
7426,1,1,0,40088.0,1.0
8768,0,1,0,46828.0,1.0
8634,1,1,0,46249.0,1.0
9373,0,0,0,50061.0,1.0
1735,0,1,0,10192.0,1.0
7397,0,0,0,39832.0,1.0
4255,0,1,0,24230.0,1.0
8444,0,0,0,45356.0,1.0
2475,1,1,0,14950.0,1.0
10170,0,1,0,55005.0,1.0
3713,1,1,1,21068.0,1.0
9150,0,0,0,48938.0,1.0
1804,1,1,0,10434.0,1.0
707,0,0,0,6131.0,1.0
9365,0,1,0,50047.0,1.0
5189,0,1,0,28215.0,1.0
5472,1,1,1,29090.0,1.0
72,0,0,0,2289.0,0.0
7843,1,1,0,42313.0,1.0
5101,0,0,0,27928.0,1.0
6764,0,0,0,35923.0,1.0
1125,1,1,1,7616.0,1.0
1241,1,1,1,8090.0,
8409,0,0,0,45220.0,1.0
2349,1,1,0,14217.0,1.0
6602,1,1,1,35008.0,1.0
6780,0,0,0,36007.0,1.0
4358,0,0,0,24738.0,0.0
1343,1,1,1,8418.0,1.0
10174,0,0,0,55030.0,1.0
8846,1,1,0,47286.0,1.0
9755,0,0,0,52250.0,1.0
6652,0,0,0,35310.0,1.0
1100,1,1,1,7561.0,1.0
7327,0,0,0,39448.0,1.0
7622,0,1,0,41111.0,1.0
987,0,0,0,7163.0,0.0
2852,0,0,0,16651.0,1.0
630,0,0,0,5898.0,1.0
1249,1,1,1,8122.0,1.0
3179,0,1,0,18329.0,1.0
482,1,1,1,5092.0,1.0
3040,0,0,0,17392.0,1.0
5010,0,0,0,27612.0,1.0
8894,1,1,1,47632.0,1.0
7000,0,0,0,37404.0,1.0
3273,0,0,0,18917.0,1.0
7227,0,0,0,38865.0,1.0
3683,0,0,0,20908.0,1.0
6674,1,1,1,35416.0,1.0
6807,0,0,0,36176.0,1.0
9919,0,0,0,53222.0,1.0
1316,0,0,0,8338.0,1.0
3225,0,0,0,18570.0,1.0
1072,0,0,0,7487.0,
4815,0,0,0,26913.0,1.0
8616,0,0,0,46207.0,1.0
5752,0,0,0,30101.0,1.0
9319,1,1,0,49849.0,1.0
4616,0,0,0,26187.0,1.0
3097,1,1,0,17743.0,1.0
6869,0,0,0,36519.0,1.0
1300,0,0,0,8294.0,1.0
7285,1,1,0,39261.0,1.0
6284,0,0,0,33191.0,1.0
5495,1,1,0,29164.0,1.0
5291,0,0,0,28532.0,1.0
1798,1,1,1,10422.0,1.0
5203,0,1,0,28261.0,1.0
8227,0,0,0,44245.0,1.0
5047,1,1,0,27740.0,1.0
6441,1,1,0,34192.0,1.0
8105,1,1,0,43707.0,1.0
2359,0,0,0,14245.0,1.0
10037,0,1,0,54209.0,1.0
3654,0,0,0,20781.0,1.0
7052,0,1,0,37820.0,1.0
1286,0,0,0,8246.0,0.0
9300,0,0,0,49754.0,0.0
4445,0,0,0,25229.0,1.0
2137,0,0,0,12328.0,1.0
6787,0,1,0,36021.0,1.0
9933,0,0,0,53319.0,1.0
8672,1,1,1,46385.0,1.0
9139,0,1,0,48916.0,1.0
6894,1,1,1,36748.0,1.0
8734,0,1,0,46695.0,1.0
7151,0,0,0,38407.0,1.0
963,1,1,1,7098.0,1.0
6012,1,1,0,31610.0,1.0
4882,0,0,0,27110.0,0.0
140,1,1,1,3532.0,1.0
9205,1,1,0,49270.0,1.0
6936,0,0,0,36915.0,1.0
6542,1,1,1,34716.0,1.0
5243,0,1,0,28383.0,1.0
4431,0,0,0,25132.0,1.0
406,0,0,0,4816.0,1.0
8212,1,1,0,44187.0,1.0
8532,1,1,1,45758.0,1.0
8793,0,1,0,46962.0,1.0
8234,0,0,0,44278.0,
4399,0,0,0,24939.0,1.0
5252,1,1,0,28418.0,1.0
11,1,1,1,1452.0,1.0
4760,1,1,0,26701.0,1.0
1177,0,1,0,7782.0,1.0
2863,0,0,0,16673.0,0.0
6471,1,1,0,34325.0,1.0
6228,1,1,1,32818.0,1.0
2989,0,0,0,17206.0,1.0
7117,1,1,0,38231.0,1.0
7010,1,1,0,37476.0,1.0
8721,0,0,0,46626.0,1.0
1440,0,1,0,8896.0,1.0
9928,1,1,0,53276.0,1.0
2875,0,0,0,16707.0,1.0
9272,1,1,1,49648.0,1.0
8956,1,1,0,47897.0,1.0
7232,0,0,0,38880.0,1.0
3726,0,0,0,21189.0,1.0
2772,0,1,0,16312.0,1.0
454,1,1,0,4977.0,1.0
8189,0,0,0,44086.0,1.0
1367,1,1,1,8505.0,1.0
3712,0,1,0,21064.0,1.0
10036,1,1,0,54204.0,1.0
1388,0,0,0,8609.0,1.0
1000,1,1,1,7232.0,1.0
7761,0,0,0,41823.0,1.0
3553,0,0,0,20305.0,1.0
4114,0,0,0,23524.0,1.0
1667,1,1,1,9947.0,1.0
3173,0,1,0,18287.0,1.0
9572,0,0,0,51249.0,1.0
488,0,0,0,5134.0,1.0
3230,1,1,1,18606.0,1.0
3828,0,0,0,21738.0,1.0
8818,0,0,0,47097.0,1.0
5208,0,0,0,28269.0,1.0
7848,0,0,0,42327.0,0.0
5704,0,0,0,29905.0,1.0
9820,0,0,0,52580.0,0.0
8133,0,1,0,43792.0,1.0
703,1,1,1,6126.0,1.0
5105,0,0,0,27933.0,1.0
9290,0,0,0,49704.0,1.0
3291,0,0,0,18978.0,1.0
8125,1,1,1,43771.0,1.0
9812,0,0,0,52551.0,0.0
9194,1,1,0,49160.0,1.0
4909,1,1,0,27270.0,1.0
4440,1,1,1,25213.0,1.0
986,0,0,0,7160.0,1.0
9411,0,1,0,50290.0,1.0
9235,0,0,0,49501.0,1.0
7705,1,1,1,41519.0,1.0
6257,0,0,0,33027.0,0.0
6089,1,1,1,31979.0,1.0
5238,0,0,0,28373.0,0.0
1198,1,1,1,7896.0,1.0
9243,0,0,0,49518.0,1.0
7519,1,1,0,40577.0,1.0
6812,0,0,0,36192.0,0.0
8320,0,1,0,44767.0,1.0
7175,1,1,1,38496.0,1.0
4470,0,0,0,25379.0,1.0
891,1,1,1,6791.0,1.0
1969,0,0,0,11354.0,1.0
5757,0,1,0,30117.0,1.0
6527,0,0,0,34647.0,1.0
6294,0,1,0,33216.0,1.0
7595,0,0,0,40948.0,0.0
3249,1,1,0,18748.0,1.0
6570,1,1,1,34830.0,1.0
6638,0,0,0,35228.0,0.0
7351,0,0,0,39590.0,1.0
9346,0,1,0,49987.0,1.0
7473,1,1,1,40285.0,1.0
9379,1,1,0,50098.0,0.0
8840,0,0,0,47269.0,0.0
1239,0,1,0,8074.0,1.0
2289,1,1,1,13795.0,1.0
2740,0,1,0,16174.0,1.0
8467,0,0,0,45477.0,1.0
4585,0,0,0,26047.0,1.0
1229,0,0,0,8015.0,1.0
6980,1,1,0,37265.0,1.0
5178,0,0,0,28194.0,1.0
4293,0,1,0,24429.0,1.0
1058,1,1,1,7444.0,1.0
6262,1,1,0,33103.0,1.0
281,0,0,0,4304.0,1.0
968,0,0,0,7110.0,1.0
3953,0,0,0,22448.0,1.0
1939,0,0,0,11119.0,1.0
8622,0,1,0,46222.0,1.0
1274,1,1,1,8226.0,1.0
619,1,1,1,5818.0,1.0
8665,0,1,0,46359.0,1.0
1742,1,1,0,10216.0,1.0
1390,0,0,0,8621.0,1.0
2203,1,1,0,12970.0,1.0
3568,0,0,0,20362.0,0.0
6116,0,0,0,32149.0,1.0
10155,0,1,0,54885.0,1.0
6052,1,1,0,31839.0,1.0
3178,1,1,0,18322.0,1.0
3192,0,0,0,18399.0,1.0
6099,1,1,0,32022.0,1.0
7029,1,1,0,37616.0,1.0
575,0,0,0,5637.0,1.0
6656,0,0,0,35323.0,1.0
7115,0,0,0,38204.0,1.0
8971,0,0,0,47984.0,0.0
6276,0,0,0,33181.0,1.0
9156,0,0,0,48946.0,1.0
5897,1,1,1,30972.0,1.0
5724,0,1,0,29992.0,1.0
269,0,0,0,4234.0,0.0
629,1,1,0,5887.0,1.0
3081,1,1,0,17652.0,1.0
3466,0,0,0,19829.0,1.0
6430,0,1,0,34172.0,1.0
9486,0,0,0,50702.0,0.0
7062,0,0,0,37882.0,1.0
9908,0,0,0,53190.0,1.0
5543,0,0,0,29268.0,1.0
4356,0,0,0,24730.0,1.0
2113,1,1,0,12091.0,1.0
8219,1,1,0,44217.0,1.0
3216,1,1,0,18526.0,1.0
3814,0,0,0,21651.0,1.0
8321,0,0,0,44768.0,1.0
9900,0,0,0,53171.0,1.0
2278,1,1,1,13662.0,1.0
4599,0,1,0,26092.0,1.0
13,1,1,1,1479.0,1.0
9400,0,0,0,50225.0,0.0
1525,1,1,1,9317.0,1.0
2365,0,0,0,14292.0,1.0
4648,0,0,0,26258.0,0.0
374,1,1,1,4724.0,1.0
8683,0,0,0,46457.0,1.0
6477,1,1,1,34374.0,1.0
525,0,1,0,5329.0,1.0
6895,1,1,0,36758.0,1.0
3591,0,1,0,20463.0,1.0
7904,0,1,0,42687.0,1.0
2958,0,0,0,17101.0,1.0
529,1,1,1,5359.0,1.0
3714,0,0,0,21070.0,1.0
4732,0,0,0,26564.0,1.0
1394,1,1,1,8637.0,1.0
5631,0,1,0,29706.0,1.0
6563,0,0,0,34813.0,1.0
4703,0,0,0,26404.0,1.0
1712,1,1,1,10109.0,1.0
9937,0,0,0,53370.0,1.0
955,1,1,1,7074.0,1.0
6675,0,1,0,35438.0,1.0
3453,0,0,0,19764.0,1.0
8595,1,1,0,46129.0,1.0
2071,0,1,0,11873.0,1.0
9921,1,1,0,53234.0,1.0
158,1,1,1,3724.0,1.0
7005,0,0,0,37447.0,0.0
352,1,1,0,4617.0,1.0
6078,1,1,1,31917.0,1.0
6236,0,0,0,32875.0,1.0
2920,1,1,0,16902.0,1.0
8503,1,1,0,45680.0,1.0
4644,0,0,0,26244.0,1.0
661,0,0,0,6019.0,1.0
7057,1,1,0,37871.0,1.0
3665,0,0,0,20856.0,1.0
7979,0,1,0,43139.0,1.0
306,1,1,0,4457.0,1.0
4790,1,1,1,26798.0,1.0
2356,1,1,0,14238.0,1.0
1927,0,0,0,11072.0,1.0
9506,0,1,0,50849.0,1.0
3427,0,0,0,19675.0,1.0
3638,0,0,0,20730.0,1.0
1266,1,1,1,8183.0,1.0
1560,1,1,1,9445.0,1.0
7179,1,1,0,38505.0,1.0
4109,1,1,1,23495.0,1.0
7867,1,1,0,42458.0,1.0
4904,0,0,0,27242.0,1.0
7294,1,1,0,39315.0,1.0
514,0,1,0,5289.0,1.0
894,1,1,1,6804.0,1.0
8601,0,0,0,46141.0,1.0
21,1,1,1,1705.0,1.0
899,1,1,1,6817.0,1.0
207,1,1,1,4037.0,1.0
458,0,0,0,4985.0,1.0
2430,0,0,0,14703.0,1.0
8442,1,1,0,45341.0,1.0
3389,0,1,0,19541.0,1.0
3911,1,1,0,22195.0,1.0
5383,0,0,0,28791.0,0.0
552,1,1,1,5482.0,1.0
3144,0,1,0,18031.0,1.0
6917,1,1,0,36874.0,1.0
2056,0,0,0,11724.0,1.0
1925,0,0,0,11067.0,1.0
634,1,1,0,5919.0,1.0
6082,0,0,0,31927.0,1.0
8508,0,0,0,45693.0,1.0
9445,0,1,0,50508.0,1.0
9859,0,0,0,52852.0,1.0
8619,1,1,1,46215.0,1.0
105,1,1,1,2559.0,1.0
3041,0,0,0,17407.0,0.0
1709,1,1,1,10096.0,1.0
89,0,0,0,2479.0,0.0
7014,1,1,0,37492.0,1.0
3174,0,1,0,18294.0,1.0
917,1,1,1,6882.0,1.0
7833,0,1,0,42230.0,1.0
6732,1,1,0,35740.0,1.0
1949,1,1,0,11217.0,1.0
6368,0,1,0,33729.0,1.0
1,1,1,1,1112.0,1.0
8032,1,1,0,43341.0,1.0
6047,1,1,1,31806.0,1.0
2720,0,1,0,16065.0,1.0
9996,0,1,0,53805.0,1.0
3117,1,1,1,17895.0,1.0
9644,0,1,0,51650.0,1.0
3762,0,0,0,21357.0,1.0
213,1,1,1,4049.0,1.0
778,0,0,0,6343.0,0.0
3496,0,0,0,19966.0,1.0
8986,0,0,0,48077.0,1.0
2043,0,0,0,11662.0,1.0
5420,0,1,0,28924.0,1.0
6154,1,1,0,32375.0,1.0
8357,0,0,0,44917.0,1.0
8874,1,1,0,47442.0,1.0
8465,1,1,0,45466.0,1.0
4167,0,1,0,23842.0,1.0
3788,0,1,0,21533.0,1.0
8586,0,0,0,46060.0,1.0
583,1,1,1,5675.0,1.0
10096,0,1,0,54581.0,1.0
10172,0,1,0,55023.0,1.0
116,1,1,1,2626.0,1.0
6644,0,1,0,35281.0,1.0
9206,1,1,1,49276.0,1.0
10136,0,1,0,54761.0,1.0
9131,0,0,0,48903.0,0.0
8712,0,0,0,46610.0,1.0
1763,1,1,1,10328.0,1.0
1875,1,1,1,10767.0,1.0
3224,0,0,0,18562.0,0.0
526,1,1,1,5342.0,1.0
7725,0,0,0,41640.0,1.0
2946,1,1,1,17049.0,1.0
4473,0,0,0,25389.0,1.0
5655,0,0,0,29806.0,1.0
6059,1,1,1,31879.0,1.0
959,0,1,0,7084.0,1.0
6342,0,0,0,33594.0,1.0
3633,0,0,0,20715.0,1.0
1050,0,0,0,7423.0,1.0
8711,0,0,0,46609.0,1.0
3380,1,1,0,19486.0,1.0
3676,0,0,0,20892.0,1.0
5776,0,0,0,30188.0,1.0
9218,1,1,1,49400.0,1.0
6573,0,1,0,34858.0,1.0
5179,0,0,0,28196.0,1.0
1607,0,0,0,9626.0,1.0
3610,0,1,0,20592.0,1.0
9940,1,1,0,53397.0,1.0
6635,0,1,0,35224.0,1.0
10183,0,0,0,55063.0,1.0
791,1,1,1,6409.0,1.0
3056,1,1,0,17537.0,1.0
1980,0,0,0,11399.0,1.0
3598,0,0,0,20479.0,1.0
933,0,1,0,6962.0,1.0
7424,0,0,0,40075.0,0.0
5626,1,1,0,29694.0,1.0
1682,0,1,0,9985.0,1.0
4179,1,1,0,23888.0,1.0
6446,1,1,0,34208.0,1.0
4116,0,0,0,23537.0,1.0
988,0,0,0,7170.0,1.0
2896,1,1,0,16759.0,1.0
3778,1,1,1,21467.0,1.0
5658,1,1,0,29809.0,1.0
3093,0,0,0,17712.0,1.0
3155,1,1,1,18101.0,1.0
1823,0,0,0,10505.0,1.0
9803,0,0,0,52515.0,1.0
1098,0,0,0,7559.0,1.0
2844,0,1,0,16617.0,1.0
3342,1,1,1,19272.0,1.0
38,1,1,1,2043.0,1.0
6540,1,1,1,34682.0,1.0
9523,1,1,0,50973.0,1.0
8707,1,1,1,46601.0,1.0
3356,1,1,0,19360.0,1.0
7813,1,1,1,42181.0,1.0
8220,0,1,0,44220.0,1.0
9402,0,0,0,50227.0,0.0
2428,1,1,1,14696.0,1.0
5043,0,0,0,27727.0,1.0
5346,0,0,0,28648.0,1.0
4811,1,1,0,26905.0,1.0
8476,1,1,0,45511.0,1.0
686,1,1,1,6090.0,1.0
4799,0,0,0,26853.0,1.0
7437,0,1,0,40168.0,1.0
2353,0,0,0,14228.0,1.0
6353,1,1,0,33660.0,1.0
4569,1,1,0,25941.0,1.0
8213,1,1,0,44189.0,1.0
2752,0,0,0,16217.0,0.0
8073,1,1,1,43531.0,1.0
1040,0,1,0,7375.0,1.0
7491,1,1,1,40401.0,1.0
1265,1,1,1,8179.0,1.0
9440,0,0,0,50501.0,0.0
7059,0,1,0,37876.0,1.0
277,0,0,0,4296.0,0.0
5084,1,1,0,27895.0,1.0
2382,0,0,0,14455.0,1.0
571,1,1,1,5583.0,1.0
1435,0,0,0,8847.0,
5352,0,0,0,28664.0,1.0
5445,1,1,0,29026.0,1.0
1007,0,1,0,7265.0,1.0
4543,1,1,1,25806.0,1.0
8985,0,0,0,48075.0,1.0
2064,0,0,0,11818.0,1.0
1136,1,1,1,7648.0,1.0
5343,0,0,0,28641.0,1.0
294,0,0,0,4398.0,1.0
8780,0,0,0,46884.0,0.0
2403,0,0,0,14590.0,1.0
3998,0,0,0,22698.0,1.0
3741,0,0,0,21246.0,1.0
9397,1,1,1,50221.0,1.0
2719,0,0,0,16060.0,1.0
9374,0,0,0,50062.0,0.0
5150,0,0,0,28121.0,1.0
2808,1,1,1,16486.0,1.0
556,0,0,0,5491.0,1.0
9097,1,1,0,48722.0,1.0
4795,1,1,0,26814.0,1.0
2469,0,0,0,14930.0,1.0
3738,1,1,0,21239.0,1.0
4286,0,0,0,24380.0,1.0
2604,0,0,0,15515.0,0.0
362,1,1,1,4662.0,1.0
6924,1,1,0,36887.0,1.0
1704,1,1,0,10082.0,1.0
2139,0,1,0,12338.0,1.0
3239,1,1,1,18684.0,1.0
2383,0,0,0,14456.0,1.0
7314,0,0,0,39366.0,1.0
4311,1,1,0,24489.0,1.0
1312,0,0,0,8327.0,0.0
3930,0,0,0,22298.0,1.0
6183,0,1,0,32562.0,1.0
1591,0,0,0,9561.0,0.0
9562,0,1,0,51190.0,1.0
2162,0,1,0,12555.0,1.0
2396,0,0,0,14561.0,1.0
317,0,0,0,4501.0,1.0
5233,0,0,0,28360.0,1.0
5068,0,1,0,27827.0,1.0
4036,1,1,1,22969.0,1.0
3020,1,1,0,17308.0,1.0
8228,0,0,0,44247.0,1.0
5295,0,0,0,28541.0,1.0
3972,0,1,0,22591.0,1.0
5370,0,0,0,28743.0,0.0
4133,0,0,0,23635.0,1.0
974,0,0,0,7141.0,1.0
7291,0,1,0,39309.0,1.0
954,1,1,1,7073.0,1.0
9481,0,1,0,50633.0,1.0
5016,0,0,0,27639.0,1.0
9911,0,0,0,53197.0,1.0
7490,0,0,0,40398.0,0.0
1640,1,1,1,9822.0,1.0
1290,0,1,0,8274.0,1.0
1380,0,1,0,8559.0,1.0
1933,0,1,0,11087.0,1.0
4675,0,0,0,26339.0,1.0
892,1,1,1,6798.0,1.0
7287,0,0,0,39289.0,1.0
4876,0,0,0,27090.0,0.0
7906,0,0,0,42697.0,1.0
8194,0,0,0,44099.0,0.0
9554,1,1,1,51127.0,1.0
2466,0,0,0,14893.0,1.0
7657,0,1,0,41219.0,1.0
1913,1,1,1,11036.0,1.0
2736,0,0,0,16163.0,0.0
726,0,0,0,6174.0,1.0
7214,0,1,0,38780.0,1.0
8245,0,0,0,44350.0,1.0
1796,0,0,0,10420.0,1.0
3845,0,0,0,21843.0,1.0
6402,0,0,0,33938.0,0.0
936,0,1,0,6973.0,1.0
2265,1,1,1,13504.0,1.0
824,0,1,0,6506.0,1.0
7274,1,1,1,39216.0,1.0
1389,1,1,1,8620.0,1.0
3564,0,0,0,20351.0,1.0
5429,0,0,0,28984.0,1.0
7827,0,0,0,42215.0,0.0
5690,0,1,0,29878.0,1.0
7878,0,0,0,42520.0,1.0
1868,0,0,0,10754.0,1.0
8202,0,0,0,44144.0,1.0
7486,0,0,0,40332.0,0.0
806,1,1,1,6441.0,1.0
4805,0,0,0,26889.0,1.0
9326,1,1,0,49886.0,1.0
7511,0,0,0,40520.0,1.0
8056,0,0,0,43452.0,1.0
4494,1,1,1,25575.0,1.0
2632,1,1,1,15651.0,1.0
9071,0,0,0,48554.0,1.0
8623,1,1,0,46223.0,1.0
7832,0,0,0,42224.0,1.0
4388,1,1,1,24874.0,1.0
145,0,0,0,3570.0,1.0
6467,0,0,0,34310.0,1.0
2033,0,0,0,11570.0,0.0
9301,0,0,0,49755.0,1.0
1165,1,1,0,7720.0,1.0
2050,0,1,0,11696.0,1.0
3760,1,1,1,21336.0,1.0
4435,1,1,1,25161.0,1.0
3430,0,0,0,19685.0,1.0
8190,0,0,0,44087.0,1.0
8920,0,0,0,47758.0,1.0
7069,0,0,0,37902.0,1.0
4361,0,1,0,24743.0,1.0
1771,0,0,0,10357.0,1.0
3511,0,0,0,20063.0,1.0
271,1,1,1,4243.0,1.0
8436,1,1,0,45330.0,1.0
2032,0,0,0,11568.0,1.0
9845,1,1,0,52720.0,1.0
3810,1,1,1,21621.0,1.0
4346,1,1,1,24686.0,1.0
545,0,0,0,5465.0,1.0
3241,1,1,1,18701.0,1.0
8502,0,0,0,45665.0,0.0
10103,0,1,0,54601.0,1.0
7564,1,1,1,40763.0,1.0
920,1,1,1,6903.0,1.0
9292,0,0,0,49725.0,0.0
6640,0,0,0,35236.0,0.0
7694,0,0,0,41433.0,0.0
8230,0,0,0,44257.0,1.0
7126,0,1,0,38279.0,1.0
4278,0,0,0,24328.0,1.0
2983,0,0,0,17175.0,1.0
130,1,1,1,3381.0,1.0
